Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY_STK,BIL,TIP,IEI,IEF,TLH,TLT,SHY_BND,Stock_I,Bond_I,Combined_I
2023-02-22,25.4257755279541,139.0,128.68841552734375,20.22414779663086,56.36177062988281,58.38431930541992,51.51959609985352,51.926570892333984,113.8312759399414,65.88908386230469,97.82740783691406,55.23273849487305,82.5992660522461,22.4844970703125,45.30101776123047,84.87590789794922,41.66371154785156,44.99393081665039,35.79955291748047,115.9045639038086,79.771240234375,75.29425048828125,82.73162078857422,101.42198944091795,107.93144989013672,89.18238830566406,100.67591857910156,93.65703582763672,75.29425048828125,0.9401331555772887,0.9647080899691518,0.9479907683298784
2023-02-23,25.434770584106445,138.8300018310547,128.29063415527344,20.594335556030277,56.85773086547852,58.62664794921875,51.5627326965332,52.11464309692383,113.97846221923828,66.690673828125,98.27801513671876,55.94732284545898,83.82096099853516,22.360321044921875,45.54608917236328,85.02017211914062,41.65401458740234,44.69293212890625,35.84419631958008,120.01148986816406,80.37005615234375,75.34069061279297,82.75869750976562,101.75401306152344,108.13874053955078,89.52783203125,101.34795379638672,94.572265625,75.34070587158203,0.9407131078733297,0.9726413152536223,0.9507388533830318
2023-02-24,25.62364196777344,135.64999389648438,125.71488189697266,21.06194877624512,55.66782379150391,57.66057205200195,50.89015579223633,51.41185760498047,113.3504409790039,66.15626525878906,97.5923080444336,55.61319351196289,82.29134368896484,21.901844024658203,45.5272331237793,83.83720397949219,41.780006408691406,44.401649475097656,35.01665115356445,117.86895751953124,78.9605484008789,75.18280029296875,82.76773071289062,101.0899658203125,107.63934326171876,88.98635864257812,100.1235580444336,93.34273529052734,75.18278503417969,0.9387416701652864,0.9604434201159454,0.9457671745227676
2023-02-27,25.48873519897461,136.27000427246094,126.17237091064452,21.44188117980957,55.72182083129883,57.23085403442383,50.81172180175781,51.33268356323242,113.3406219482422,66.57190704345703,98.1898422241211,56.81555938720703,82.64891815185547,21.89229393005371,45.56494140625,84.25076293945312,41.71216583251953,44.20745468139648,34.98261260986328,118.39840698242188,79.08030700683594,75.24781036376953,82.77674102783203,101.29866027832033,107.84664154052734,89.25708770751953,100.41814422607422,93.60157012939452,75.2478256225586,0.9395532985427943,0.9631473276484025,0.9471383433042123
2023-02-28,25.56068420410156,136.86000061035156,126.48064422607422,21.130142211914062,55.78781127929688,56.90129089355469,50.14307403564453,51.46135711669922,112.56539154052734,66.96775817871094,98.07230377197266,56.35216522216797,82.73832702636719,21.854087829589844,45.48952865600586,84.82780456542969,41.96414566040039,43.66373062133789,34.78654479980469,118.45777893066406,78.96975708007812,75.2292251586914,82.78578186035156,101.67813110351562,107.8937530517578,89.39712524414062,100.55624389648438,94.0268096923828,75.22921752929688,0.939321146153594,0.9667603111182332,0.948040403754644
2023-03-01,25.4257755279541,135.69000244140625,127.35580444335938,21.76336097717285,55.33784484863281,57.31485748291016,49.92934036254883,51.24358749389648,113.59576416015624,66.19586181640625,98.2290267944336,56.70824432373047,82.15228271484375,21.710811614990234,45.26331329345703,84.5392837524414,41.867225646972656,43.498661041259766,34.32128143310547,118.53694915771484,77.97480010986328,75.09147644042969,82.7903060913086,101.29866027832033,107.4048080444336,88.68241119384766,99.53805541992188,93.01667785644533,75.09146881103516,0.9376011036671755,0.956523620535009,0.9438136560089566
2023-03-02,25.56068420410156,137.10000610351562,127.65415954589844,22.17252349853516,56.67974472045898,57.17593002319336,49.98228454589844,52.005767822265625,114.89108276367188,66.5818099975586,99.21837615966795,57.54720687866211,83.28460693359375,21.739465713500977,44.499813079833984,84.37579345703125,41.55710220336914,44.197750091552734,34.33100128173828,119.58595275878906,78.88683319091797,75.1194076538086,82.81746673583984,101.37454986572266,107.20659637451172,88.31759643554688,98.70726776123048,92.19188690185548,75.11939239501953,0.9379501419741225,0.9481665169430632,0.9415857845731366
2023-03-03,25.46175193786621,141.02999877929688,129.8022918701172,22.474517822265625,57.727664947509766,57.83504867553711,50.445045471191406,52.926307678222656,115.53874206542967,67.8287353515625,100.59952545166016,57.80572891235352,85.1916732788086,21.96870803833008,45.159629821777344,85.61646270751953,41.80908203125,44.34339141845703,34.637359619140625,121.2089385986328,80.08447265625,75.16596984863281,82.8355712890625,102.46551513671876,107.5652847290039,89.02851104736328,100.43348693847656,94.42533111572266,75.16594696044922,0.9385309516240834,0.969539661272088,0.9483613685684485
2023-03-06,25.4257755279541,140.50999450683594,128.5889892578125,22.377099990844727,57.69567108154297,57.4505615234375,50.25288009643555,52.24332427978516,115.31304168701172,66.9974594116211,100.44281005859376,57.34966278076172,85.43004608154297,22.03556632995605,44.86742401123047,84.9047622680664,41.5377197265625,44.16862106323242,34.50440979003906,120.1302490234375,79.771240234375,75.12872314453125,82.84461975097656,101.91529083251952,107.48978424072266,88.86951446533203,100.0180892944336,93.6932144165039,75.12871551513672,0.9380661705379494,0.962022282596408,0.9458266625534645
2023-03-07,25.74056434631348,139.38999938964844,126.55025482177734,21.86077880859375,57.11971282958984,56.50064468383789,49.47245788574219,51.36237335205078,114.390625,66.45316314697266,98.9049072265625,56.8009147644043,84.43678283691406,21.70126342773437,43.53836441040039,83.47172546386719,40.946537017822266,43.838504791259766,34.03923797607422,118.78931427001952,77.91031646728516,74.97049713134766,82.84461975097656,101.27019500732422,107.26325225830078,88.87887573242188,100.45195770263672,94.2677764892578,74.97050476074219,0.9360906365834,0.967922079809904,0.9461724907457465
