Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY
2024-08-22,26.982315063476562,200.5800018310547,146.18203735351562,20.69818878173828,85.87999725341797,70.69679260253906,56.72401809692383,57.757301330566406,143.3112030029297,117.88340759277344,125.97708129882812,65.50975036621094,147.19664001464844,22.803926467895508,50.671119689941406,117.54048156738281,54.19261169433594,45.88432693481445,47.056766510009766,241.35028076171875,91.08423614501953,80.72162628173828
2024-08-23,26.752676010131836,203.00999450683594,147.67930603027344,21.29324722290039,86.37000274658203,71.13319396972656,57.45022964477539,58.02644729614258,144.16737365722656,122.90332794189453,127.24083709716797,66.5641098022461,149.21441650390625,23.299449920654297,52.834693908691406,119.78180694580078,54.688514709472656,46.83839416503906,47.95004653930664,247.2939453125,93.08782196044922,80.90725708007812
2024-08-26,26.810087203979492,202.47000122070312,147.60943603515625,21.491601943969727,86.08999633789062,71.38114929199219,57.39053726196289,57.7772331237793,143.7592010498047,121.50613403320312,127.34034729003906,66.15629577636719,147.79598999023438,23.467927932739258,52.56795120239258,119.89089965820312,54.76786422729492,47.1464729309082,47.316532135009766,241.4996337890625,93.04853057861328,80.8681869506836
2024-08-27,26.72397232055664,202.2100067138672,147.5994415283203,21.303165435791016,86.31999969482422,71.3613052368164,57.41043472290039,58.20587921142578,144.10765075683594,120.28856658935547,127.35029602050781,65.9673080444336,148.41529846191406,23.378732681274414,52.18265914916992,119.84130859375,54.886878967285156,47.11665725708008,47.8260612487793,243.92884826660156,93.18602752685547,80.91703796386719
2024-08-28,26.877063751220703,199.74000549316406,147.50961303710938,20.916378021240234,85.25,71.52000427246094,57.47012710571289,58.10619354248047,144.65521240234375,119.69976043701172,127.10152435302734,65.89767456054688,146.54736328125,23.190433502197266,52.59759521484375,118.8694076538086,55.234012603759766,47.00733947753906,47.255088806152344,239.82704162597656,92.82263946533203,80.90725708007812
2024-08-29,26.972745895385742,201.41000366210938,148.00869750976562,21.104814529418945,86.29000091552734,71.62910461425781,57.887943267822266,58.37534713745117,146.1087188720703,119.29058074951172,128.34536743164062,66.10655975341797,145.94802856445312,23.220165252685547,52.72602462768555,119.38511657714844,55.720001220703125,46.828453063964844,47.40644836425781,236.8601837158203,92.5378189086914,80.89749908447266
2024-08-30,27.049291610717773,202.89999389648438,147.89889526367188,21.045305252075195,86.80000305175781,72.26386260986328,58.1266975402832,58.65446090698242,147.0545196533203,120.73767852783203,129.61907958984375,66.91224670410156,147.59619140625,23.358911514282227,53.21010971069336,120.45618438720703,56.01754379272461,47.28561019897461,47.21662139892578,242.3856964111328,93.43156433105469,80.89749908447266
2024-09-03,27.097131729125977,198.0399932861328,145.39349365234375,20.08329200744629,84.9000015258789,71.78779602050781,58.36545181274414,58.53483963012695,142.0269317626953,117.48419952392578,126.98211669921875,66.41490936279297,141.42306518554688,23.210256576538086,52.48891830444336,117.82807922363281,55.81917953491211,46.927833557128906,45.88674545288086,224.19631958007812,93.38246154785156,80.9837875366211
2024-09-04,26.963178634643555,197.38999938964844,145.23377990722656,19.85518455505371,84.70999908447266,71.83738708496094,58.08690643310547,58.46506118774414,142.9727020263672,117.35446166992188,127.07166290283203,66.74315643310547,140.88365173339844,23.249897003173828,52.02458953857422,117.78841400146484,55.938201904296875,47.23591613769531,45.977760314941406,223.65869140625,93.64764404296875,81.16026306152344
2024-09-05,26.924903869628906,197.94000244140625,144.5250701904297,19.75600814819336,84.38999938964844,70.82573699951172,57.529815673828125,57.88688659667969,141.61874389648438,116.54608154296875,125.60890197753906,65.67884826660156,140.88365173339844,23.239988327026367,51.53062438964844,117.82807922363281,55.40262222290039,47.20610046386719,45.92990493774414,223.27041625976562,93.34318542480469,81.1896743774414
