Date,UUP,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT,SHY
2024-06-28,26.951688766479492,42.8768196105957,43.37677764892578,40.22760009765625,119.22900390625,112.02957916259766,73.59138488769531,32.63054275512695,142.05531311035156,90.06085205078125,73.71394348144531,76.54095458984375
2024-07-01,26.960941314697266,42.21651077270508,43.40056610107422,40.315670013427734,117.94737243652344,112.87637329101562,73.07246398925781,32.40547180175781,141.25608825683594,90.36698913574219,72.35724639892578,76.47512817382812
2024-07-02,26.923933029174805,42.294189453125,43.36725616455078,40.785362243652344,118.59308624267578,113.44091796875,73.58177185058594,32.57307434082031,140.73953247070312,92.124755859375,72.44573211669922,76.54096221923828
2024-07-03,26.81290626525879,42.60978317260742,43.55760955810547,40.65815353393555,119.0235595703125,114.97107696533203,73.45684814453125,32.76941680908203,139.66741943359375,92.71231079101562,72.24909210205078,76.65380096435547
2024-07-05,26.720382690429688,42.677757263183594,42.87709426879883,40.64836883544922,118.59308624267578,115.32268524169922,74.36015319824219,32.826881408691406,140.74928283691406,93.46775817871094,72.20977020263672,76.7948989868164
2024-07-08,26.766645431518555,42.80400085449219,42.615360260009766,40.54072952270508,118.73983764648438,116.11004638671875,74.2448501586914,32.86040115356445,140.5933380126953,93.51219177246094,72.4358901977539,76.78548431396484
2024-07-09,26.803653717041016,42.367027282714844,42.239410400390625,40.853858947753906,118.2213134765625,116.01596069335938,74.05265045166016,32.956180572509766,141.2755889892578,93.8232650756836,71.9836654663086,76.76668548583984
2024-07-10,26.775897979736328,42.935089111328125,42.52494430541992,41.01042556762695,119.27791595458984,117.69964599609375,74.37938690185547,33.26744842529297,142.61087036132812,94.52933502197266,72.60301971435547,76.7948989868164
2024-07-11,26.637115478515625,43.5225715637207,42.96751403808594,41.33334732055664,120.79432678222656,114.75318908691406,74.10070037841797,33.8756217956543,143.61474609375,93.32951354980469,75.2377700805664,76.9736099243164
2024-07-12,26.544593811035156,43.940120697021484,43.076969146728516,41.470333099365234,121.48894500732422,115.77826690673828,74.42742919921875,34.124637603759766,144.5114288330078,94.54908752441406,75.80797576904297,77.08646392822266
2024-07-15,26.590852737426758,43.82844924926758,43.72892761230469,42.077030181884766,122.35965728759766,115.98625183105469,73.9949951171875,33.296180725097656,144.00460815429688,94.4404525756836,75.12962341308594,77.08646392822266
2024-07-16,26.590852737426758,44.67812728881836,43.92404556274414,42.556514739990234,125.41203308105469,115.60000610351562,74.70610809326172,33.55477523803711,146.06114196777344,96.13404083251953,77.79386138916016,77.11467742919922
2024-07-17,26.4705753326416,44.58587646484375,44.36185073852539,42.879425048828125,123.80758666992188,111.10354614257812,75.6670913696289,33.57392883300781,146.723876953125,94.52933502197266,76.9483871459961,77.12409210205078
2024-07-18,26.590852737426758,44.14404296875,44.442752838134766,42.36080551147461,122.83903503417969,111.11346435546875,75.29231262207031,33.545204162597656,143.3905792236328,93.56651306152344,75.20828247070312,77.08646392822266
2024-07-19,26.664871215820312,43.750770568847656,43.95735549926758,41.93024444580078,122.16398620605469,109.37528991699219,75.04244995117188,33.58350372314453,144.12155151367188,92.73207092285156,74.31364440917969,77.0488510131836
2024-07-22,26.646366119384766,43.896427154541016,43.681339263916016,42.16510009765625,123.40646362304688,111.96519470214844,75.09050750732422,33.86603927612305,144.9500274658203,93.75414276123047,74.90351867675781,77.05824279785156
2024-07-23,26.692626953125,44.07122039794922,42.986549377441406,42.243385314941406,123.17166900634766,111.51952362060547,74.82142639160156,33.65533447265625,144.8623046875,93.3344497680664,74.72655487060547,77.09587860107422
