Date,BIL,TIP,IEI,IEF,TLH,TLT,SHY
2024-06-17,88.4326171875,105.56734466552734,112.7862777709961,91.6072006225586,101.09642028808594,90.92372131347656,79.13101196289062
2024-06-18,88.4519271850586,105.99258422851562,113.09860229492188,92.00608825683594,101.89237976074219,91.75798034667969,79.23778533935547
2024-06-20,88.47123718261719,106.01235961914062,112.96195220947266,91.77259063720703,101.34879302978516,91.14684295654297,79.20865631103516
2024-06-21,88.50016784667969,105.85413360595703,112.98148345947266,91.79205322265625,101.38762664794922,91.14684295654297,79.23778533935547
2024-06-24,88.51948547363281,105.91345977783203,113.01075744628906,91.86988830566406,101.63027954101562,91.51546478271484,79.24746704101562
2024-06-25,88.51948547363281,106.04203033447266,113.0790786743164,91.94770812988281,101.81472778320312,91.6706771850586,79.25718688964844
2024-06-26,88.52913665771484,105.72557830810547,112.69844818115234,91.39317321777344,100.60137176513672,90.3611068725586,79.17953491210938
2024-06-27,88.54843139648438,105.92334747314453,112.8741226196289,91.59747314453125,100.94111633300781,90.72001647949219,79.23778533935547
2024-06-28,88.577392578125,105.59700775146484,112.69844818115234,91.11102294921875,99.68892669677734,89.0321044921875,79.24746704101562
2024-07-01,88.60840606689453,105.17697143554688,112.26886749267578,90.43281555175781,98.12860870361328,87.49551391601562,79.17931365966797
2024-07-02,88.61810302734375,105.37557220458984,112.4939193725586,90.77435302734375,98.75196838378906,88.17671966552734,79.2474594116211
2024-07-03,88.64717864990234,105.79263305664062,112.92449188232422,91.37938690185547,99.92073822021484,89.33476257324219,79.36432647705078
2024-07-05,88.67625427246094,106.2692642211914,113.37461853027344,91.88683319091797,100.57330322265625,90.07434844970703,79.5103988647461
2024-07-08,88.69564056396484,106.22953796386719,113.35504150390625,91.91612243652344,100.70967102050781,90.26898193359375,79.50066375732422
2024-07-09,88.69564056396484,106.0706558227539,113.32568359375,91.78924560546875,100.43695068359375,89.86998748779297,79.48118591308594
2024-07-10,88.71501922607422,106.2692642211914,113.36483764648438,91.8770751953125,100.66095733642578,90.15219116210938,79.5103988647461
2024-07-11,88.72471618652344,106.58700561523438,113.88346099853516,92.46257781982422,101.59598541259766,91.02803802490234,79.69542694091797
2024-07-12,88.76347351074219,106.75582885742188,114.09874725341797,92.65776824951172,101.81999969482422,91.41728973388672,79.81227111816406
2024-07-15,88.7828598022461,106.68631744384766,114.00089263916016,92.3650131225586,101.08951568603516,90.36628723144531,79.81227111816406
2024-07-16,88.7828598022461,107.01399230957031,114.20638275146484,92.77486419677734,102.10244750976562,91.64110565185547,79.84149169921875
2024-07-17,88.81194305419922,107.0537109375,114.26509094238281,92.85294342041016,102.2193374633789,91.66056823730469,79.85123443603516
2024-07-18,88.82164001464844,106.81539916992188,114.08895111083984,92.58944702148438,101.58624267578125,90.95990753173828,79.81227111816406
2024-07-19,88.8507080078125,106.5572280883789,113.89324188232422,92.29669952392578,101.08951568603516,90.42467498779297,79.77332305908203
2024-07-22,88.8700942993164,106.42814636230469,113.83453369140625,92.20886993408203,100.89470672607422,90.16194152832031,79.7830581665039
2024-07-23,88.8700942993164,106.3685531616211,113.91282653808594,92.27717590332031,100.8849868774414,90.03541564941406,79.82202911376953
2024-07-24,88.89917755126953,106.05079650878906,113.91282653808594,92.07225036621094,100.15449523925781,89.06227111816406,79.86096954345703
2024-07-25,88.89917755126953,106.30897521972656,114.00089263916016,92.27717590332031,100.69991302490234,89.79212951660156,79.8707046508789
2024-07-26,88.94763946533203,106.64659881591797,114.35316467285156,92.71632385253906,101.4401626586914,90.49279022216797,79.97782135009766
2024-07-29,88.94763946533203,106.75582885742188,114.43145751953125,92.87245178222656,101.76156616210938,90.97937774658203,79.98756408691406
2024-07-30,88.95733642578125,106.83524322509766,114.58800506591797,93.06761169433594,102.10244750976562,91.3297119140625,80.01676940917969
2024-07-31,88.97672271728516,107.4211196899414,115.14580535888672,93.75072479248047,103.15435791015625,92.26393127441406,80.18231964111328
2024-08-01,88.99813842773438,107.56334686279297,115.5235366821289,94.15106201171875,104.07392120361328,93.05968475341797,80.3210678100586
2024-08-02,89.04680633544922,108.08052062988281,116.75981903076172,95.6094741821289,106.61468505859375,95.95955657958984,80.7704849243164
2024-08-05,89.04680633544922,108.38884735107422,116.75981903076172,95.70735168457031,106.96649932861328,96.46729278564453,80.7509536743164
2024-08-06,89.06627655029297,107.76226043701172,116.17112731933594,94.85578918457031,105.08045959472656,94.30945587158203,80.65325164794922
2024-08-07,89.08575439453125,107.43405151367188,116.00431823730469,94.5132064819336,104.32799530029297,93.6455078125,80.60440063476562
2024-08-08,89.0954818725586,107.3345947265625,115.75902557373047,94.2293472290039,103.83939361572266,93.06944274902344,80.5653076171875
2024-08-09,89.11495971679688,107.61307525634766,115.95526885986328,94.61109161376953,104.7188949584961,93.98725891113281,80.58485412597656
2024-08-12,89.1441650390625,107.90150451660156,116.21036529541016,94.87538146972656,104.98273468017578,94.32898712158203,80.63370513916016
2024-08-13,89.15389251708984,108.13025665283203,116.54396057128906,95.29625701904297,105.68634033203125,94.9831771850586,80.7607192993164
2024-08-14,89.16362762451172,108.0705795288086,116.57339477539062,95.42349243164062,106.12609100341797,95.57878112792969,80.7509536743164
2024-08-15,89.17337036132812,107.84182739257812,116.01412963867188,94.82642364501953,105.17817687988281,94.80741882324219,80.55553436279297
2024-08-16,89.2220458984375,107.80203247070312,116.17112731933594,95.01239776611328,105.52020263671875,95.13939666748047,80.64347076416016
2024-08-19,89.2220458984375,107.87166595458984,116.21036529541016,95.13963317871094,105.91107940673828,95.57878112792969,80.62393188476562
2024-08-20,89.24150085449219,108.29933166503906,116.49491119384766,95.5213851928711,106.58538055419922,96.34034729003906,80.74118041992188
2024-08-21,89.26097869873047,108.53803253173828,116.74019622802734,95.7171401977539,106.80036926269531,96.39893341064453,80.82910919189453
2024-08-22,89.26097869873047,108.19987487792969,116.39678192138672,95.27667236328125,105.9208755493164,95.44208526611328,80.72164916992188
2024-08-23,89.2999267578125,108.7767333984375,116.81868743896484,95.7171401977539,106.50719451904297,96.06696319580078,80.90727233886719
2024-08-26,89.30966186523438,108.78667449951172,116.70095825195312,95.59967803955078,106.34107971191406,95.82286834716797,80.8681869506836
2024-08-27,89.32913970947266,108.78667449951172,116.7794418334961,95.56053161621094,106.16517639160156,95.6568832397461,80.91703796386719
2024-08-28,89.33885955810547,108.7767333984375,116.75981903076172,95.51158905029297,106.04789733886719,95.53971099853516,80.90727233886719
2024-08-29,89.33885955810547,108.62753295898438,116.6224594116211,95.34519958496094,105.69610595703125,95.2272720336914,80.89749908447266
2024-08-30,89.38754272460938,108.2794418334961,116.48509979248047,95.01239776611328,104.97296142578125,94.21182250976562,80.89749908447266
2024-09-03,89.42273712158203,108.49830627441406,116.88846588134766,95.63873291015625,106.26338195800781,95.75269317626953,80.98377227783203
2024-09-04,89.4325180053711,108.78680419921875,117.35086059570312,96.19831848144531,107.28316497802734,96.9869384765625,81.1602554321289
2024-09-05,89.44231414794922,108.85645294189453,117.4590835571289,96.42411041259766,107.71461486816406,97.5354995727539,81.18965911865234
2024-09-06,89.49117279052734,108.92608642578125,117.72471618652344,96.5615463256836,107.89111328125,97.52569580078125,81.33673095703125
2024-09-09,89.49117279052734,109.17479705810547,117.77391815185547,96.69898986816406,108.1852798461914,97.94690704345703,81.34654998779297
2024-09-10,89.52051544189453,109.41357421875,118.12808990478516,97.11131286621094,108.87166595458984,98.63261413574219,81.46419525146484
2024-09-11,89.52051544189453,109.48320770263672,118.01002502441406,97.04259490966797,108.7834243774414,98.55424499511719,81.39555358886719
2024-09-12,89.53028869628906,109.50310516357422,117.91165161132812,96.8855209350586,108.40101623535156,98.09385681152344,81.40536499023438
2024-09-13,89.57917785644531,109.87120819091797,118.1379165649414,97.0720443725586,108.69517517089844,98.35832977294922,81.52302551269531
2024-09-16,89.59873962402344,110.2492446899414,118.2854995727539,97.32728576660156,109.4502182006836,99.25953674316406,81.57203674316406
2024-09-17,89.60851287841797,110.2094497680664,118.15760803222656,97.15058135986328,109.01875305175781,98.77954864501953,81.5132064819336
2024-09-18,89.62806701660156,109.80156707763672,117.90180206298828,96.72844696044922,108.02838897705078,97.55509185791016,81.48380279541016
2024-09-19,89.64761352539062,110.12985229492188,117.91165161132812,96.64989471435547,107.832275390625,97.23182678222656,81.55242919921875
2024-09-20,89.68672943115234,109.98063659667969,117.93132781982422,96.62044525146484,107.76364135742188,96.85958862304688,81.58184051513672
2024-09-23,89.69649505615234,109.9905776977539,117.87228393554688,96.5615463256836,107.5969467163086,96.65388488769531,81.58184051513672
2024-09-24,89.70629119873047,110.25920104980469,118.03954315185547,96.66954040527344,107.5871353149414,96.6343002319336,81.6602783203125
2024-09-25,89.72583770751953,109.84135437011719,117.80342864990234,96.27685546875,106.9105453491211,95.83104705810547,81.59164428710938
2024-09-26,89.72583770751953,109.70207214355469,117.64602661132812,96.20814514160156,106.80268096923828,96.05635070800781,81.5132064819336
2024-09-27,89.75518035888672,109.9706802368164,117.98051452636719,96.59099578857422,107.60674285888672,96.55592346191406,81.64066314697266
2024-09-30,89.76494598388672,109.90105438232422,117.67552947998047,96.3259506225586,107.20471954345703,96.09553527832031,81.52302551269531
2024-10-01,89.78556060791016,110.2615737915039,117.92706298828125,96.67644500732422,107.81269836425781,96.78933715820312,81.57514953613281
2024-10-02,89.79537963867188,110.1619873046875,117.77910614013672,96.40076446533203,107.17323303222656,95.97367858886719,81.55548095703125
2024-10-03,89.81501007080078,109.69388580322266,117.39439392089844,95.90847778320312,106.35669708251953,95.0695571899414,81.44727325439453
2024-10-04,89.83464813232422,108.9469223022461,116.50662231445312,94.98297119140625,105.12696838378906,93.90010833740234,81.17184448242188
2024-10-07,89.8542709350586,108.82740783691406,116.25013732910156,94.63836669921875,104.5072021484375,93.19255065917969,81.06365203857422
2024-10-08,89.8542709350586,109.00667572021484,116.33892822265625,94.71712493896484,104.625244140625,93.34977722167969,81.13250732421875
2024-10-09,89.86409759521484,108.80748748779297,116.07259368896484,94.3626708984375,104.03497314453125,92.819091796875,81.0538101196289
2024-10-10,89.87390899658203,109.02659606933594,116.15149688720703,94.35283660888672,103.78903198242188,92.45549774169922,81.12267303466797
2024-10-11,89.92298889160156,109.03656005859375,116.24028015136719,94.38236999511719,103.63162994384766,92.08204650878906,81.19152069091797
2024-10-14,89.91317749023438,108.92700958251953,116.08245849609375,94.2149887084961,103.48406219482422,92.15084075927734,81.15217590332031
2024-10-15,89.94264221191406,109.04651641845703,116.38823699951172,94.69743347167969,104.55636596679688,93.27116394042969,81.19152069091797
2024-10-16,89.94264221191406,109.06644439697266,116.48688507080078,94.84512329101562,104.79248046875,93.66425323486328,81.2406997680664
2024-10-17,89.96226501464844,108.73777770996094,116.19096374511719,94.35283660888672,103.58244323730469,92.18033599853516,81.17184448242188
2024-10-18,89.99171447753906,108.91704559326172,116.32905578613281,94.46113586425781,103.72016906738281,92.24911499023438,81.2406997680664
2024-10-21,90.01134490966797,108.13024139404297,115.82598114013672,93.73252868652344,102.25433349609375,90.63744354248047,81.12267303466797
2024-10-22,90.02115631103516,108.2796401977539,115.7569351196289,93.64393615722656,102.21498107910156,90.72587585449219,81.11283111572266
2024-10-23,90.02115631103516,108.01072692871094,115.54977416992188,93.42731475830078,101.89032745361328,90.4802017211914,81.06365203857422
2024-10-24,90.0309829711914,108.12027740478516,115.65829467773438,93.63408660888672,102.39205932617188,91.06001281738281,81.10298919677734
2024-10-25,90.07025909423828,107.83145904541016,115.53992462158203,93.42731475830078,101.92967987060547,90.54898834228516,81.07347869873047
2024-10-28,90.07025909423828,107.622314453125,115.35250854492188,93.21070861816406,101.57551574707031,90.30330657958984,81.03414154052734
2024-10-29,90.08988189697266,107.78166198730469,115.40181732177734,93.2500991821289,101.62471771240234,90.44087982177734,81.06365203857422
2024-10-30,90.09969329833984,107.99081420898438,115.1749496459961,93.11225128173828,101.74275970458984,90.70622253417969,80.99478149414062
2024-10-31,90.11933898925781,107.87129974365234,115.1749496459961,93.06301879882812,101.91984558105469,90.8536376953125,81.01446533203125
2024-11-01,90.15777587890625,107.41178894042969,114.8584213256836,92.51192474365234,100.56820678710938,89.57275390625,80.9878158569336
2024-11-04,90.17747497558594,107.5912094116211,115.19471740722656,93.0057373046875,101.91096496582031,90.96308135986328,81.04704284667969
2024-11-05,90.17747497558594,107.69087982177734,115.12548065185547,93.05512237548828,102.25651550292969,91.44625091552734,81.02728271484375
2024-11-06,90.19719696044922,107.52143096923828,114.55178833007812,92.09711456298828,100.30162811279297,88.94168090820312,80.9285888671875
2024-11-07,90.20704650878906,107.92013549804688,115.12548065185547,92.83784484863281,101.34819030761719,90.05592346191406,81.06678009033203
2024-11-08,90.2563247680664,108.21916961669922,115.0859146118164,93.03536224365234,102.25651550292969,91.1997299194336,81.00755310058594
