Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY
2023-12-08,26.496049880981445,175.6199951171875,123.42394256591797,20.28867530822754,78.73799896240234,58.330078125,51.025211334228516,50.32414245605469,120.80584716796875,92.97624969482422,107.64802551269531,62.585777282714844,118.05142211914062,21.360857009887695,41.71816635131836,92.27828979492188,44.14642333984375,43.98866271972656,36.99451446533203,160.7938232421875,79.4704360961914,77.60759735107422
2023-12-11,26.532026290893555,176.57000732421875,124.3106689453125,20.32791519165039,79.54199981689453,58.231956481933594,51.21266555786133,50.78118133544922,121.98149871826172,93.10557556152344,108.537109375,63.10103988647461,118.70870208740234,21.438676834106445,41.69883728027344,92.58078002929688,44.63628005981445,44.53987503051758,37.20012283325195,164.65335083007812,79.68897247314453,77.62664794921875
2023-12-12,26.46007537841797,177.52999877929688,125.66565704345703,20.092456817626953,79.68399810791016,58.39222717285156,51.61322784423828,51.347511291503906,122.28775787353516,93.22496795654297,109.02116394042969,63.35743713378906,119.40583038330078,21.312219619750977,41.50551223754883,93.1076889038086,44.998775482177734,44.55956268310547,37.55909729003906,166.39508056640625,79.64146423339844,77.63616180419922
2023-12-13,26.235227584838867,180.9199981689453,130.91624450683594,20.484888076782227,80.61000061035156,59.59918975830078,52.29201126098633,52.430503845214844,124.07593536376953,96.12983703613281,110.51284790039062,63.82091522216797,120.52119445800781,21.604036331176758,43.5546989440918,95.05923461914062,45.15553665161133,45.54386901855469,38.07951354980469,168.3545379638672,82.69142150878906,78.02666473388672
2023-12-14,25.99239158630371,182.52999877929688,132.2613067626953,21.33842658996582,79.52999877929688,59.15434265136719,51.90329360961914,53.05644989013672,123.34486389160156,102.05899047851562,111.8563461303711,65.17194366455078,120.3519058227539,21.954214096069336,45.45888137817383,97.86943817138672,44.273780822753906,45.0713996887207,38.0042839050293,171.4619598388672,85.0763168334961,78.16047668457031
2023-12-15,26.16327667236328,183.3300018310547,131.29486083984375,21.220693588256836,80.302001953125,58.82398223876953,51.08243179321289,52.48017883300781,123.40414428710938,100.39762878417969,111.5896224975586,65.21632385253906,120.9394760131836,21.769397735595703,44.84992980957031,97.44010925292969,43.9014892578125,44.72689437866211,37.964820861816406,172.27345275878906,83.8791275024414,78.07447052001953
2023-12-18,26.159448623657227,185.75,130.34835815429688,21.426721572875977,80.91600036621094,59.04640197753906,51.10216522216797,52.698768615722656,123.63136291503906,99.4426040649414,111.78720092773438,64.94512939453125,121.7361831665039,21.808307647705078,44.531497955322266,97.58053588867188,44.25493621826172,44.920738220214844,38.23047637939453,172.57510375976562,83.68910217285156,78.06489562988281
2023-12-19,26.04463005065918,187.42999267578125,132.4306640625,21.770099639892578,81.41999816894531,59.83469009399414,51.41393280029297,53.135929107666016,124.93545532226562,100.85525512695312,112.65650939941406,65.38396453857422,122.26398468017578,21.915306091308594,45.09629821777344,98.87675476074219,44.550296783447266,45.27678298950195,38.56287384033203,173.15255737304688,84.32569122314453,78.09358978271484
2023-12-20,26.159448623657227,184.75999450683594,128.5254364013672,21.547731399536133,80.25399780273438,58.829612731933594,50.888771057128906,52.25701904296875,122.93592071533203,99.68119049072266,110.93023681640625,64.03083801269531,120.67855072021484,21.64438247680664,44.13224411010742,97.45286560058594,43.77251052856445,44.446014404296875,37.99759292602539,168.3339080810547,83.29953002929688,78.19866943359375
2023-12-21,25.987220764160156,187.6199951171875,130.5498504638672,21.685482025146484,81.3479995727539,59.544246673583984,51.63503646850586,53.292205810546875,124.11560821533203,100.75666809082031,112.2284164428711,65.0597152709961,122.16521453857422,21.791093826293945,44.56071090698242,98.85711669921875,44.018646240234375,44.821842193603516,38.548583984375,172.49545288085938,84.03825378417969,78.27510833740234
2023-12-22,25.97765350341797,187.6999969482422,133.40199279785156,21.734678268432617,81.49800109863281,59.96712875366211,51.89304733276367,53.40169906616211,124.82936096191406,101.01558685302734,112.74372100830078,65.34415435791016,122.3248519897461,21.937801361083984,44.76521301269531,99.3284683227539,44.205711364746094,45.158103942871094,38.25794982910156,172.515380859375,84.36527252197266,78.30375671386719
2023-12-26,25.920244216918945,188.1300048828125,134.6585235595703,22.256153106689453,81.75800323486328,60.25888442993164,52.02007293701172,53.70030975341797,125.50347900390625,101.56327819824219,113.3680419921875,65.54943084716797,122.973388671875,22.113849639892578,45.359222412109375,100.03550720214844,44.245086669921875,45.41524124145508,38.584754943847656,174.8948211669922,84.99049377441406,78.26557159423828
2023-12-27,25.786291122436523,188.10000610351562,136.48348999023438,22.049531936645508,81.69599914550781,60.89484405517578,52.06373977661133,53.779937744140625,125.5827865600586,102.04127502441406,113.57615661621094,65.5519027709961,122.973388671875,22.152973175048828,45.32027053833008,100.82109832763672,44.31400680541992,45.494361877441406,38.70914077758789,175.083984375,85.40409088134766,78.3611068725586
2023-12-28,25.872404098510742,188.38999938964844,136.6529998779297,21.71500015258789,81.66799926757812,60.88828659057617,52.17488479614258,53.8695182800293,125.51339721679688,101.71265411376953,113.62570190429688,65.58158874511719,123.03324890136719,22.31924057006836,45.398170471191406,100.95858001708984,44.4912223815918,45.46469497680664,38.82223129272461,175.04417419433594,86.01007080078125,78.3515625
2023-12-29,25.920244216918945,186.5500030517578,135.47625732421875,21.567411422729492,81.12799835205078,60.776832580566406,52.10938262939453,53.720218658447266,125.50347900390625,101.30437469482422,113.32840728759766,64.90637969970703,122.4745101928711,22.26055908203125,44.813899993896484,100.13370513916016,44.52075958251953,45.346012115478516,38.648094177246094,174.09835815429688,84.99049377441406,78.38977813720703
2024-01-02,26.14031219482422,182.17999267578125,137.69015502929688,21.400148391723633,78.8740005493164,61.550472259521484,53.04618835449219,53.38179016113281,124.35353088378906,100.06956481933594,112.42660522460938,63.90717315673828,119.25175476074219,22.348587036132812,44.98918533325195,99.13207244873047,44.806278228759766,45.702049255371094,37.515533447265625,168.22439575195312,85.72151947021484,78.29423522949219
2024-01-03,26.22642707824707,179.64999389648438,135.54605102539062,21.45918083190918,77.60199737548828,61.87173080444336,52.65717697143555,52.47600173950195,122.6583480834961,97.82897186279297,110.51402282714844,62.9648551940918,118.04447937011719,22.143192291259766,43.762203216552734,97.32521057128906,44.64875030517578,45.12843322753906,37.16066360473633,165.23764038085938,83.67273712158203,78.31333923339844
2024-01-04,26.22642707824707,179.0399932861328,136.14442443847656,21.006582260131836,77.40599822998047,61.92090606689453,52.83580017089844,52.973690032958984,122.6484375,97.33106231689453,110.65276336669922,62.97227478027344,117.23628997802734,22.02582550048828,44.025123596191406,97.58053588867188,44.91456985473633,45.03942108154297,37.12579345703125,164.261962890625,83.51883697509766,78.26557159423828
2024-01-05,26.22642707824707,179.9600067138672,135.74549865722656,21.262401580810547,77.31199645996094,62.4421272277832,52.67504119873047,53.00354766845703,122.76737976074219,98.13768005371094,110.92033386230469,63.24680709838867,117.35602569580078,22.13340950012207,44.47306823730469,97.58053588867188,45.062255859375,44.90095520019531,37.179443359375,165.34715270996094,83.3072280883789,78.24642944335938
2024-01-08,26.178586959838867,184.63999938964844,139.00653076171875,20.7310848236084,79.4219970703125,63.01908493041992,52.94893264770508,54.197994232177734,121.3696060180664,100.12931060791016,111.7923812866211,63.98384094238281,120.46902465820312,22.426830291748047,44.88206481933594,98.94550323486328,45.16070556640625,45.227333068847656,38.02876663208008,171.20120239257812,84.49994659423828,78.31333923339844
2024-01-09,26.264699935913086,185.88999938964844,138.55776977539062,20.170255661010742,79.74400329589844,62.92729568481445,53.028324127197266,54.33734893798828,120.41792297363281,99.77082061767578,111.42572784423828,63.83049392700195,120.8481674194336,22.387704849243164,44.3562126159668,97.53143310546875,44.76689529418945,45.0196418762207,37.94514083862305,171.65916442871094,83.93244171142578,78.33245086669922
2024-01-10,26.21685791015625,187.41000366210938,137.58045959472656,19.92427635192871,80.83799743652344,63.078086853027344,52.83976745605469,55.24313735961914,121.2010726928711,101.40396118164062,111.81220245361328,64.48096466064453,122.00556945800781,22.45616912841797,44.46332931518555,97.6099853515625,45.111480712890625,45.0196418762207,38.26005172729492,171.81846618652344,84.02862548828125,78.33245086669922
2024-01-11,26.235994338989258,188.4199981689453,136.50343322753906,19.993148803710938,81.48999786376953,62.92729568481445,53.026336669921875,55.133644104003906,120.41792297363281,101.81224060058594,111.6041030883789,64.35236358642578,122.54436492919922,22.231216430664062,43.995914459228516,97.28592681884766,45.269004821777344,45.04930877685547,38.490638732910156,172.7941436767578,83.24951934814453,78.51398468017578
2024-01-12,26.264699935913086,188.08999633789062,136.75274658203125,20.2883243560791,81.73600006103516,62.999412536621094,52.295955657958984,54.98434066772461,121.28038024902344,100.80646514892578,111.74283599853516,63.677162170410156,122.86363220214844,22.231216430664062,43.62586975097656,97.27610778808594,45.43638610839844,45.098758697509766,38.53829574584961,172.18682861328125,83.74967956542969,78.67642211914062
2024-01-16,26.49433708190918,186.2899932861328,135.55604553222656,19.786527633666992,81.71199798583984,62.49458312988281,52.1768684387207,54.70563507080078,118.26671600341797,100.19901275634766,110.8410415649414,63.14788055419922,123.0831527709961,22.309459686279297,42.9831657409668,96.8636703491211,45.298545837402344,44.98997497558594,38.18442153930664,174.92469787597656,83.13409423828125,78.55220031738281
2024-01-17,26.513471603393555,185.63999938964844,134.6485595703125,19.727493286132812,81.35800170898438,62.00285720825195,52.09748077392578,54.49660873413086,118.28654479980469,99.60152435302734,110.22664642333984,62.54933547973633,122.42462158203125,22.055166244506836,42.79814910888672,96.64764404296875,45.2591667175293,44.90095520019531,37.89518737792969,173.86936950683594,81.61434173583984,78.39933013916016
2024-01-18,26.542177200317383,188.0800018310547,134.17984008789062,19.97347068786621,82.18800354003906,61.724212646484375,51.62510681152344,55.00424575805664,120.16017150878906,100.85625457763672,111.44554138183594,63.81565856933594,124.7793197631836,22.240997314453125,43.02212142944336,96.76547241210938,45.652976989746094,44.87128448486328,38.59504318237305,179.5143585205078,81.17188262939453,78.43755340576172
2024-01-19,26.503904342651367,191.30999755859375,134.80809020996094,20.09153938293457,83.67400360107422,62.029083251953125,51.03961181640625,55.14359664916992,120.65583038330078,101.98152923583984,112.41670989990234,64.0135269165039,127.74266815185547,22.51485252380371,44.073814392089844,98.1009750366211,46.22401428222656,44.58448028564453,39.5336799621582,186.35403442382812,82.14336395263672,78.3802261352539
2024-01-22,26.513471603393555,192.4499969482422,135.24688720703125,20.42607307434082,84.43800354003906,62.61914825439453,51.7402229309082,55.352630615234375,121.11185455322266,103.91340637207031,113.34822082519531,64.79508972167969,128.2814483642578,22.74958610534668,44.77494430541992,99.0240478515625,46.67689895629883,44.08997344970703,39.52368927001953,187.22019958496094,82.63391876220703,78.4184341430664
2024-01-23,26.5804500579834,193.0399932861328,135.98486328125,20.52446174621582,84.60199737548828,62.34050750732422,51.78984069824219,55.07392501831055,121.3696060180664,98.87458038330078,113.13021087646484,64.94347381591797,128.81027221679688,23.01366424560547,44.404903411865234,98.50359344482422,46.47998809814453,44.22843551635742,39.75347900390625,188.17596435546875,82.06642150878906,78.40888977050781
2024-01-24,26.503904342651367,193.6300048828125,134.4291534423828,20.809797286987305,84.5719985961914,62.26838684082031,51.43457794189453,54.17808532714844,121.70664978027344,97.12194061279297,112.38697814941406,64.35977935791016,129.73818969726562,22.720243453979492,44.843109130859375,98.54287719726562,46.77534866333008,43.911956787109375,40.4228630065918,191.52113342285156,80.8929443359375,78.37066650390625
2024-01-25,26.5804500579834,194.80999755859375,135.3166961669922,21.065616607666016,84.80999755859375,62.36345291137695,50.69823455810547,54.9146614074707,120.6161880493164,99.26295471191406,113.2491226196289,65.52469635009766,130.31687927246094,23.121248245239258,44.72625732421875,98.8963851928711,46.77534866333008,44.27788543701172,40.66624069213867,191.52113342285156,81.93175506591797,78.51398468017578
2024-01-26,26.5804500579834,195.47000122070312,134.97764587402344,21.22304344177246,84.66200256347656,62.8256721496582,51.035640716552734,54.864891052246094,120.98297119140625,99.19324493408203,113.32840728759766,65.1438217163086,129.10958862304688,23.248395919799805,44.95022964477539,98.9749526977539,46.863956451416016,44.25810241699219,40.432655334472656,187.43923950195312,81.70091247558594,78.46620178222656
2024-01-29,26.5804500579834,199.50999450683594,137.11175537109375,21.21320343017578,86.34400177001953,63.44524383544922,51.39487838745117,55.57160949707031,121.2010726928711,100.20896911621094,114.299560546875,65.68793487548828,130.51641845703125,23.395105361938477,45.52476501464844,100.00604248046875,46.795040130615234,44.66359329223633,40.89273452758789,189.6394805908203,82.23956298828125,78.54264831542969
2024-01-30,26.56131362915039,197.17999267578125,136.20425415039062,20.60317611694336,85.95600128173828,63.022361755371094,51.52190399169922,55.14359664916992,121.03253936767578,100.74671173095703,114.58694458007812,64.88164520263672,129.40890502929688,23.346200942993164,45.54424285888672,100.22208404541016,47.100242614746094,44.811946868896484,40.504886627197266,187.7578125,81.47006225585938,78.49488830566406
2024-01-31,26.6282901763916,191.39999389648438,134.01031494140625,20.12105941772461,84.07599639892578,62.569976806640625,51.56159973144531,55.57160949707031,121.58769226074219,99.56169891357422,113.10047912597656,63.8651237487793,126.06643676757812,22.974538803100586,43.60639190673828,98.14026641845703,46.76551055908203,44.33723068237305,39.980567932128906,185.04981994628906,80.69095611572266,78.6382064819336
2024-02-01,26.49433708190918,193.75999450683594,135.8751678466797,20.130897521972656,85.24800109863281,63.399349212646484,51.77594757080078,56.30818557739258,122.62859344482422,101.82218933105469,115.03289794921875,64.76539611816406,127.5929946899414,23.17015266418457,42.67155456542969,98.93567657470703,46.125553131103516,45.13832473754883,40.17878723144531,186.74232482910156,82.15299987792969,78.75511169433594
2024-02-02,26.73354148864746,200.02000427246094,134.22970581054688,19.73733139038086,85.8759994506836,63.27477264404297,51.928775787353516,56.09915542602539,122.5592041015625,101.67282104492188,115.6770248413086,65.51234436035156,129.97763061523438,22.720243453979492,42.85657501220703,99.56414031982422,46.3421516418457,45.0196418762207,41.48189163208008,190.376220703125,81.13340759277344,78.50596618652344
2024-02-05,26.877063751220703,197.75,134.47901916503906,19.530710220336914,85.33200073242188,64.20248413085938,51.26984405517578,56.039432525634766,122.11311340332031,100.28863525390625,114.68605041503906,65.13639831542969,130.0973663330078,22.436609268188477,42.20413589477539,98.1009750366211,46.2830810546875,44.36689758300781,41.304256439208984,194.08975219726562,79.430908203125,78.35262298583984
2024-02-06,26.800518035888672,198.2100067138672,135.76547241210938,19.85540008544922,85.18599700927734,65.22199249267578,51.89900207519531,57.134342193603516,123.03504943847656,100.33843231201172,115.45901489257812,66.66488647460938,129.6184539794922,22.475730895996094,41.91199493408203,98.06170654296875,46.49967956542969,44.36689758300781,41.318241119384766,191.88951110839844,80.49858093261719,78.47720336914062
2024-02-07,26.771814346313477,199.27000427246094,133.35211181640625,19.806203842163086,86.5479965209961,65.19248962402344,52.417022705078125,56.99498748779297,123.94707489013672,101.69274139404297,116.38063049316406,67.03834533691406,131.58401489257812,22.084508895874023,41.89252853393555,99.10260772705078,46.82457733154297,44.36689758300781,41.751644134521484,195.76234436035156,80.38316345214844,78.4484634399414
2024-02-08,26.800518035888672,200.97999572753906,133.8806610107422,20.081701278686523,87.43800354003906,65.35968017578125,52.70877456665039,56.66651153564453,123.37210083007812,102.66864013671875,116.30134582519531,67.52311706542969,132.1627197265625,21.742191314697266,42.01911544799805,99.60343170166016,46.67689895629883,44.50535583496094,41.70258712768555,198.5499725341797,81.03722381591797,78.42928314208984
2024-02-09,26.781381607055664,203.99000549316406,134.21974182128906,19.92427635192871,88.4020004272461,65.85140228271484,52.99458312988281,56.457489013671875,123.58029174804688,102.74830627441406,116.6085433959961,67.5503158569336,134.14825439453125,21.928020477294922,42.56443786621094,100.99785614013672,47.07071304321289,44.35700225830078,42.38106155395508,202.9504852294922,81.16226196289062,78.4005355834961
2024-02-12,26.810087203979492,203.49000549316406,135.38650512695312,20.23912811279297,87.48200225830078,66.31689453125,53.54832458496094,56.566986083984375,123.80828857421875,105.03868103027344,116.96530151367188,67.27083587646484,133.10061645507812,22.152973175048828,43.275306701660156,102.2449951171875,47.33654022216797,44.841617584228516,42.04337692260742,202.16397094726562,81.18151092529297,78.41012573242188
