Date,BIL,TIP,IEI
2024-02-20,83.75839233398438,100.06669616699219,107.97150421142578
2024-02-21,83.76753997802734,99.95362854003906,107.72835540771484
2024-02-22,83.81324005126953,99.82173919677734,107.67228698730469
2024-02-23,83.82240295410156,100.07611083984375,107.87799072265625
2024-02-26,83.82240295410156,100.03842163085938,107.77513122558594
2024-02-27,83.84069061279297,99.91593933105469,107.69096374511719
2024-02-28,83.84979248046875,100.23627471923828,107.95276641845703
2024-02-29,83.8863525390625,100.54719543457031,108.08367919921875
2024-03-01,83.9092788696289,100.924072265625,108.4726791381836
2024-03-04,83.91846466064453,100.8392562866211,108.29457092285156
2024-03-05,83.91846466064453,101.30091857910156,108.63199615478516
2024-03-06,83.93682861328125,101.3386001586914,108.735107421875
2024-03-07,83.9735336303711,101.28206634521484,108.94132995605469
2024-03-08,83.98271942138672,101.36687469482422,109.05378723144531
2024-03-11,83.99188995361328,101.1878662109375,108.9038314819336
2024-03-12,84.01941680908203,100.9900131225586,108.60389709472656
2024-03-13,84.01941680908203,100.84870147705078,108.44456481933594
2024-03-14,84.05611419677734,100.23627471923828,108.00403594970703
2024-03-15,84.07447052001953,100.17034149169922,107.8447036743164
2024-03-18,84.0836181640625,100.07611083984375,107.76034545898438
2024-03-19,84.10197448730469,100.21744537353516,107.99462890625
2024-03-20,84.11116790771484,100.6131591796875,108.24771881103516
2024-03-21,84.13867950439453,100.79216003417969,108.25709533691406
2024-03-22,84.14788055419922,101.1407470703125,108.54764556884766
2024-03-25,84.1662368774414,100.8204345703125,108.40707397460938
2024-03-26,84.17537689208984,100.84870147705078,108.48201751708984
2024-03-27,84.2304458618164,101.15960693359375,108.70700073242188
2024-03-28,84.2304458618164,101.19728088378906,108.54764556884766
2024-04-01,84.25348663330078,100.5420913696289,108.02703857421875
2024-04-02,84.27191925048828,100.57037353515625,107.99882507324219
2024-04-03,84.27191925048828,100.57037353515625,108.0833969116211
2024-04-04,84.30879211425781,100.94747161865234,108.31834411621094
2024-04-05,84.32721710205078,100.52323150634766,107.87665557861328
2024-04-08,84.33642578125,100.48552703857422,107.67930603027344
2024-04-09,84.34566497802734,100.74949645996094,107.92363739013672
2024-04-10,84.36407470703125,99.77845764160156,106.889892578125
2024-04-11,84.39173126220703,99.69364166259766,106.90869903564453
2024-04-12,84.40094757080078,100.04243469238281,107.18122863769531
2024-04-15,84.41938018798828,99.72191619873047,106.84291076660156
2024-04-16,84.42860412597656,99.3165283203125,106.59857940673828
2024-04-17,84.43781280517578,99.70306396484375,106.96508026123047
2024-04-18,84.48387908935547,99.57108306884766,106.72074890136719
2024-04-19,84.49311065673828,99.72191619873047,106.8052978515625
2024-04-22,84.51153564453125,99.73137664794922,106.84291076660156
2024-04-23,84.52075958251953,99.82560729980469,107.002685546875
2024-04-24,84.52075958251953,99.61822509765625,106.87112426757812
2024-04-25,84.56684112548828,99.46736907958984,106.61735534667969
2024-04-26,84.56684112548828,99.72191619873047,106.73954010009766
2024-04-29,84.58525085449219,99.96702575683594,106.93689727783203
2024-04-30,84.59447479248047,99.48624420166016,106.66434478759766
2024-05-01,84.61114501953125,99.65042114257812,106.95266723632812
2024-05-02,84.65740966796875,100.01099395751953,107.36724853515625
2024-05-03,84.66669464111328,100.52344512939453,107.76299285888672
2024-05-06,84.66669464111328,100.5708999633789,107.791259765625
